CODE,CENTER_LAT,CENTER_LON
5221078,-21.499999999999996,78.5
5221079,-21.499999999999996,79.5
5221080,-21.499999999999996,80.5
5221081,-21.499999999999996,81.5
5221082,-21.499999999999996,82.5
5221083,-21.499999999999996,83.5
5221084,-21.499999999999996,84.5
5221085,-21.499999999999996,85.5
5221086,-21.499999999999996,86.5
5221087,-21.499999999999996,87.5
5221088,-21.499999999999996,88.5
5221089,-21.499999999999996,89.5
5221090,-21.499999999999996,90.5
5221091,-21.499999999999996,91.5
5221092,-21.499999999999996,92.5
5221093,-21.499999999999996,93.5
5221094,-21.499999999999996,94.5
5221095,-21.499999999999996,95.5
5221096,-21.499999999999996,96.5
5221097,-21.499999999999996,97.5
5221098,-21.499999999999996,98.5
5221099,-21.499999999999996,99.5
5221100,-21.499999999999996,100.5
5221101,-21.499999999999996,101.5
5221102,-21.499999999999996,102.5
5221103,-21.499999999999996,103.5
5221104,-21.499999999999996,104.5
5221105,-21.499999999999996,105.5
5221106,-21.499999999999996,106.5
5221107,-21.499999999999996,107.5
5221108,-21.499999999999996,108.5
5221109,-21.499999999999996,109.5
5221110,-21.499999999999996,110.5
5221111,-21.499999999999996,111.5
5221112,-21.499999999999996,112.5
5221113,-21.497645684122386,113.49756711751304
5221114,-21.447907481313745,114.47768646974863
5221115,-21.255270841004002,115.3638518305517
5221116,-21.01104990455861,116.0293944629212
5222035,-22.472301436826758,35.74392664958636
5222036,-22.499999999999996,36.5
5222037,-22.499999999999996,37.5
5222038,-22.499999999999996,38.5
5222039,-22.499999999999996,39.5
5222040,-22.50029662197765,40.50026982329151
5222041,-22.499999999999996,41.5
5222042,-22.499999999999996,42.5
5222043,-22.553637919675065,43.159767434733425
5222047,-22.705787973727944,47.93089028584987
5222048,-22.50404331023599,48.50442351676336
5222049,-22.499999999999996,49.5
5222050,-22.499999999999996,50.5
5222051,-22.499999999999996,51.5
5222052,-22.499999999999996,52.5
5222053,-22.499999999999996,53.5
5222054,-22.499999999999996,54.5
5222055,-22.499999999999996,55.5
5222056,-22.499999999999996,56.5
5222057,-22.499999999999996,57.5
5222058,-22.499999999999996,58.5
5222059,-22.499999999999996,59.5
5222060,-22.499999999999996,60.5
5222061,-22.499999999999996,61.5
5222062,-22.499999999999996,62.5
5222063,-22.499999999999996,63.5
5222064,-22.499999999999996,64.5
5222065,-22.499999999999996,65.5
5222066,-22.499999999999996,66.5
5222067,-22.499999999999996,67.5
5222068,-22.499999999999996,68.5
5222069,-22.499999999999996,69.5
5222070,-22.499999999999996,70.5
5222071,-22.499999999999996,71.5
5222072,-22.499999999999996,72.5
5222073,-22.499999999999996,73.5
5222074,-22.499999999999996,74.5
5222075,-22.499999999999996,75.5
5222076,-22.499999999999996,76.5
5222077,-22.499999999999996,77.5
5222078,-22.499999999999996,78.5
5222079,-22.499999999999996,79.5
5222080,-22.499999999999996,80.5
5222081,-22.499999999999996,81.5
5222082,-22.499999999999996,82.5
5222083,-22.499999999999996,83.5
5222084,-22.499999999999996,84.5
5222085,-22.499999999999996,85.5
5222086,-22.499999999999996,86.5
5222087,-22.499999999999996,87.5
5222088,-22.499999999999996,88.5
5222089,-22.499999999999996,89.5
5222090,-22.499999999999996,90.5
5222091,-22.499999999999996,91.5
5222092,-22.499999999999996,92.5
5222093,-22.499999999999996,93.5
5222094,-22.499999999999996,94.5
5222095,-22.499999999999996,95.5
5222096,-22.499999999999996,96.5
5222097,-22.499999999999996,97.5
5222098,-22.499999999999996,98.5
5222099,-22.499999999999996,99.5
5222100,-22.499999999999996,100.5
5222101,-22.499999999999996,101.5
5222102,-22.499999999999996,102.5
5222103,-22.499999999999996,103.5
5222104,-22.499999999999996,104.5
5222105,-22.499999999999996,105.5
5222106,-22.499999999999996,106.5
5222107,-22.499999999999996,107.5
5222108,-22.499999999999996,108.5
5222109,-22.499999999999996,109.5
5222110,-22.499999999999996,110.5
5222111,-22.499999999999996,111.5
5222112,-22.499999999999996,112.5
5222113,-22.48422511162186,113.3922926780656
5222114,-22.2062688056134,114.28637243410851
5223035,-23.51091738410159,35.72915189760731
5223036,-23.499999999999996,36.5
5223037,-23.499999999999996,37.5
5223038,-23.499999999999996,38.5
5223039,-23.499999999999996,39.5
5223040,-23.499999999999996,40.5
5223041,-23.499999999999996,41.5
5223042,-23.499999999999996,42.5
5223043,-23.512056798784418,43.329615992987456
5223047,-23.568664162558164,47.81866082064514
5223048,-23.499999999999996,48.5
5223049,-23.499999999999996,49.5
5223050,-23.499999999999996,50.5
5223051,-23.499999999999996,51.5
5223052,-23.499999999999996,52.5
5223053,-23.499999999999996,53.5
5223054,-23.499999999999996,54.5
5223055,-23.499999999999996,55.5
5223056,-23.499999999999996,56.5
5223057,-23.499999999999996,57.5
5223058,-23.499999999999996,58.5
5223059,-23.499999999999996,59.5
5223060,-23.499999999999996,60.5
5223061,-23.499999999999996,61.5
5223062,-23.499999999999996,62.5
5223063,-23.499999999999996,63.5
5223064,-23.499999999999996,64.5
5223065,-23.499999999999996,65.5
5223066,-23.499999999999996,66.5
5223067,-23.499999999999996,67.5
5223068,-23.499999999999996,68.5
5223069,-23.499999999999996,69.5
5223070,-23.499999999999996,70.5
5223071,-23.499999999999996,71.5
5223072,-23.499999999999996,72.5
5223073,-23.499999999999996,73.5
5223074,-23.499999999999996,74.5
5223075,-23.499999999999996,75.5
5223076,-23.499999999999996,76.5
5223077,-23.499999999999996,77.5
5223078,-23.499999999999996,78.5
5223079,-23.499999999999996,79.5
5223080,-23.499999999999996,80.5
5223081,-23.499999999999996,81.5
5223082,-23.499999999999996,82.5
5223083,-23.499999999999996,83.5
5223084,-23.499999999999996,84.5
5223085,-23.499999999999996,85.5
5223086,-23.499999999999996,86.5
5223087,-23.499999999999996,87.5
5223088,-23.499999999999996,88.5
5223089,-23.499999999999996,89.5
5223090,-23.499999999999996,90.5
5223091,-23.499999999999996,91.5
5223092,-23.499999999999996,92.5
5223093,-23.499999999999996,93.5
5223094,-23.499999999999996,94.5
5223095,-23.499999999999996,95.5
5223096,-23.499999999999996,96.5
5223097,-23.499999999999996,97.5
5223098,-23.499999999999996,98.5
5223099,-23.499999999999996,99.5
5223100,-23.499999999999996,100.5
5223101,-23.499999999999996,101.5
5223102,-23.499999999999996,102.5
5223103,-23.499999999999996,103.5
5223104,-23.499999999999996,104.5
5223105,-23.499999999999996,105.5
5223106,-23.499999999999996,106.5
5223107,-23.499999999999996,107.5
5223108,-23.499999999999996,108.5
5223109,-23.499999999999996,109.5
5223110,-23.499999999999996,110.5
5223111,-23.499999999999996,111.5
5223112,-23.499999999999996,112.5
5223113,-23.448835098670457,113.34667840833215
5224034,-24.89417470663093,34.694979447786025
5224035,-24.5703497174439,35.58577824646081
5224036,-24.499999999999996,36.5
5224037,-24.499999999999996,37.5
5224038,-24.499999999999996,38.5
5224039,-24.499999999999996,39.5
5224040,-24.499999999999996,40.5
5224041,-24.499999999999996,41.5
5224042,-24.499999999999996,42.5
5224043,-24.545626120441362,43.41850641490711
5224044,-24.940323231148202,44.012653073256345
5224047,-24.54611111653861,47.63305943950904
5224048,-24.499999999999996,48.5
5224049,-24.499999999999996,49.5
5224050,-24.499999999999996,50.5
5224051,-24.499999999999996,51.5
5224052,-24.499999999999996,52.5
5224053,-24.499999999999996,53.5
5224054,-24.499999999999996,54.5
5224055,-24.499999999999996,55.5
5224056,-24.499999999999996,56.5
5224057,-24.499999999999996,57.5
5224058,-24.499999999999996,58.5
5224059,-24.499999999999996,59.5
5224060,-24.499999999999996,60.5
5224061,-24.499999999999996,61.5
5224062,-24.499999999999996,62.5
5224063,-24.499999999999996,63.5
5224064,-24.499999999999996,64.5
5224065,-24.499999999999996,65.5
5224066,-24.499999999999996,66.5
5224067,-24.499999999999996,67.5
5224068,-24.499999999999996,68.5
5224069,-24.499999999999996,69.5
5224070,-24.499999999999996,70.5
5224071,-24.499999999999996,71.5
5224072,-24.499999999999996,72.5
5224073,-24.499999999999996,73.5
5224074,-24.499999999999996,74.5
5224075,-24.499999999999996,75.5
5224076,-24.499999999999996,76.5
5224077,-24.499999999999996,77.5
5224078,-24.499999999999996,78.5
5224079,-24.499999999999996,79.5
5224080,-24.499999999999996,80.5
5224081,-24.499999999999996,81.5
5224082,-24.499999999999996,82.5
5224083,-24.499999999999996,83.5
5224084,-24.499999999999996,84.5
5224085,-24.499999999999996,85.5
5224086,-24.499999999999996,86.5
5224087,-24.499999999999996,87.5
5224088,-24.499999999999996,88.5
5224089,-24.499999999999996,89.5
5224090,-24.499999999999996,90.5
5224091,-24.499999999999996,91.5
5224092,-24.499999999999996,92.5
5224093,-24.499999999999996,93.5
5224094,-24.499999999999996,94.5
5224095,-24.499999999999996,95.5
5224096,-24.499999999999996,96.5
5224097,-24.499999999999996,97.5
5224098,-24.499999999999996,98.5
5224099,-24.499999999999996,99.5
5224100,-24.499999999999996,100.5
5224101,-24.499999999999996,101.5
5224102,-24.499999999999996,102.5
5224103,-24.499999999999996,103.5
5224104,-24.499999999999996,104.5
5224105,-24.499999999999996,105.5
5224106,-24.499999999999996,106.5
5224107,-24.499999999999996,107.5
5224108,-24.499999999999996,108.5
5224109,-24.499999999999996,109.5
5224110,-24.499999999999996,110.5
5224111,-24.499999999999996,111.5
5224112,-24.499999999999996,112.5
5224113,-24.547798035635047,113.25203505681279
5225032,-25.795922849474515,32.86174997349838
5225033,-25.601580809949816,33.54586938879924
5225034,-25.50056239551608,34.500543219359585
5225035,-25.499999999999996,35.5
5225036,-25.499999999999996,36.5
5225037,-25.499999999999996,37.5
5225038,-25.499999999999996,38.5
5225039,-25.499999999999996,39.5
5225040,-25.499999999999996,40.5
5225041,-25.499999999999996,41.5
5225042,-25.499999999999996,42.5
5225043,-25.499999999999996,43.5
5225044,-25.611341603719485,44.451216917378716
5225045,-25.747466964196235,45.54076724459798
5225046,-25.587194064209413,46.5201488160549
5225047,-25.500043154381675,47.50004518501523
5225048,-25.499999999999996,48.5
5225049,-25.499999999999996,49.5
5225050,-25.499999999999996,50.5
5225051,-25.499999999999996,51.5
5225052,-25.499999999999996,52.5
5225053,-25.499999999999996,53.5
5225054,-25.499999999999996,54.5
5225055,-25.499999999999996,55.5
5225056,-25.499999999999996,56.5
5225057,-25.499999999999996,57.5
5225058,-25.499999999999996,58.5
5225059,-25.499999999999996,59.5
5225060,-25.499999999999996,60.5
5225061,-25.499999999999996,61.5
5225062,-25.499999999999996,62.5
5225063,-25.499999999999996,63.5
5225064,-25.499999999999996,64.5
5225065,-25.499999999999996,65.5
5225066,-25.499999999999996,66.5
5225067,-25.499999999999996,67.5
5225068,-25.499999999999996,68.5
5225069,-25.499999999999996,69.5
5225070,-25.499999999999996,70.5
5225071,-25.499999999999996,71.5
5225072,-25.499999999999996,72.5
5225073,-25.499999999999996,73.5
5225074,-25.499999999999996,74.5
5225075,-25.499999999999996,75.5
5225076,-25.499999999999996,76.5
5225077,-25.499999999999996,77.5
5225078,-25.499999999999996,78.5
5225079,-25.499999999999996,79.5
5225080,-25.499999999999996,80.5
5225081,-25.499999999999996,81.5
5225082,-25.499999999999996,82.5
5225083,-25.499999999999996,83.5
5225084,-25.499999999999996,84.5
5225085,-25.499999999999996,85.5
5225086,-25.499999999999996,86.5
5225087,-25.499999999999996,87.5
5225088,-25.499999999999996,88.5
5225089,-25.499999999999996,89.5
5225090,-25.499999999999996,90.5
5225091,-25.499999999999996,91.5
5225092,-25.499999999999996,92.5
5225093,-25.499999999999996,93.5
5225094,-25.499999999999996,94.5
5225095,-25.499999999999996,95.5
5225096,-25.499999999999996,96.5
5225097,-25.499999999999996,97.5
5225098,-25.499999999999996,98.5
5225099,-25.499999999999996,99.5
5225100,-25.499999999999996,100.5
5225101,-25.499999999999996,101.5
5225102,-25.499999999999996,102.5
5225103,-25.499999999999996,103.5
5225104,-25.499999999999996,104.5
5225105,-25.499999999999996,105.5
5225106,-25.499999999999996,106.5
5225107,-25.499999999999996,107.5
5225108,-25.499999999999996,108.5
5225109,-25.499999999999996,109.5
5225110,-25.499999999999996,110.5
5225111,-25.499999999999996,111.5
5225112,-25.49712415302199,112.49061403277916
5225113,-25.492628832687828,113.46048964338333
5225114,-25.85170255027773,114.10227933468317
5226032,-26.392726275644566,32.88651853249621
5226033,-26.499999999999996,33.5
5226034,-26.499999999999996,34.5
5226035,-26.499999999999996,35.5
5226036,-26.499999999999996,36.5
5226037,-26.499999999999996,37.5
5226038,-26.499999999999996,38.5
5226039,-26.499999999999996,39.5
5226040,-26.499999999999996,40.5
5226041,-26.499999999999996,41.5
5226042,-26.499999999999996,42.5
5226043,-26.499999999999996,43.5
5226044,-26.499999999999996,44.5
5226045,-26.499999999999996,45.5
5226046,-26.499999999999996,46.5
5226047,-26.499999999999996,47.5
5226048,-26.499999999999996,48.5
5226049,-26.499999999999996,49.5
5226050,-26.499999999999996,50.5
5226051,-26.499999999999996,51.5
5226052,-26.499999999999996,52.5
5226053,-26.499999999999996,53.5
5226054,-26.499999999999996,54.5
5226055,-26.499999999999996,55.5
5226056,-26.499999999999996,56.5
5226057,-26.499999999999996,57.5
5226058,-26.499999999999996,58.5
5226059,-26.499999999999996,59.5
5226060,-26.499999999999996,60.5
5226061,-26.499999999999996,61.5
5226062,-26.499999999999996,62.5
5226063,-26.499999999999996,63.5
5226064,-26.499999999999996,64.5
5226065,-26.499999999999996,65.5
5226066,-26.499999999999996,66.5
5226067,-26.499999999999996,67.5
5226068,-26.499999999999996,68.5
5226069,-26.499999999999996,69.5
5226070,-26.499999999999996,70.5
5226071,-26.499999999999996,71.5
5226072,-26.499999999999996,72.5
5226073,-26.499999999999996,73.5
5226074,-26.499999999999996,74.5
5226075,-26.499999999999996,75.5
5226076,-26.499999999999996,76.5
5226077,-26.499999999999996,77.5
5226078,-26.499999999999996,78.5
5226079,-26.499999999999996,79.5
5226080,-26.499999999999996,80.5
5226081,-26.499999999999996,81.5
5226082,-26.499999999999996,82.5
5226083,-26.499999999999996,83.5
5226084,-26.499999999999996,84.5
5226085,-26.499999999999996,85.5
5226086,-26.499999999999996,86.5
5226087,-26.499999999999996,87.5
5226088,-26.499999999999996,88.5
5226089,-26.499999999999996,89.5
5226090,-26.499999999999996,90.5
5226091,-26.499999999999996,91.5
5226092,-26.499999999999996,92.5
5226093,-26.499999999999996,93.5
5226094,-26.499999999999996,94.5
5226095,-26.499999999999996,95.5
5226096,-26.499999999999996,96.5
5226097,-26.499999999999996,97.5
5226098,-26.499999999999996,98.5
5226099,-26.499999999999996,99.5
5226100,-26.499999999999996,100.5
5226101,-26.499999999999996,101.5
5226102,-26.499999999999996,102.5
5226103,-26.499999999999996,103.5
5226104,-26.499999999999996,104.5
5226105,-26.499999999999996,105.5
5226106,-26.499999999999996,106.5
5226107,-26.499999999999996,107.5
5226108,-26.499999999999996,108.5
5226109,-26.499999999999996,109.5
5226110,-26.499999999999996,110.5
5226111,-26.499999999999996,111.5
5226112,-26.499999999999996,112.5
5226113,-26.507247960907534,113.40531803575736
5226114,-26.21123446992419,114.09571858682541
5227032,-27.588565169589746,32.84031714853308
5227033,-27.499999999999996,33.5
5227034,-27.499999999999996,34.5
5227035,-27.499999999999996,35.5
5227036,-27.499999999999996,36.5
5227037,-27.499999999999996,37.5
5227038,-27.499999999999996,38.5
5227039,-27.499999999999996,39.5
5227040,-27.499999999999996,40.5
5227041,-27.499999999999996,41.5
5227042,-27.499999999999996,42.5
5227043,-27.499999999999996,43.5
5227044,-27.499999999999996,44.5
5227045,-27.499999999999996,45.5
5227046,-27.499999999999996,46.5
5227047,-27.499999999999996,47.5
5227048,-27.499999999999996,48.5
5227049,-27.499999999999996,49.5
5227050,-27.499999999999996,50.5
5227051,-27.499999999999996,51.5
5227052,-27.499999999999996,52.5
5227053,-27.499999999999996,53.5
5227054,-27.499999999999996,54.5
5227055,-27.499999999999996,55.5
5227056,-27.499999999999996,56.5
5227057,-27.499999999999996,57.5
5227058,-27.499999999999996,58.5
5227059,-27.499999999999996,59.5
5227060,-27.499999999999996,60.5
5227061,-27.499999999999996,61.5
5227062,-27.499999999999996,62.5
5227063,-27.499999999999996,63.5
5227064,-27.499999999999996,64.5
5227065,-27.499999999999996,65.5
5227066,-27.499999999999996,66.5
5227067,-27.499999999999996,67.5
5227068,-27.499999999999996,68.5
5227069,-27.499999999999996,69.5
5227070,-27.499999999999996,70.5
5227071,-27.499999999999996,71.5
5227072,-27.499999999999996,72.5
5227073,-27.499999999999996,73.5
5227074,-27.499999999999996,74.5
5227075,-27.499999999999996,75.5
5227076,-27.499999999999996,76.5
5227077,-27.499999999999996,77.5
5227078,-27.499999999999996,78.5
5227079,-27.499999999999996,79.5
5227080,-27.499999999999996,80.5
5227081,-27.499999999999996,81.5
5227082,-27.499999999999996,82.5
5227083,-27.499999999999996,83.5
5227084,-27.499999999999996,84.5
5227085,-27.499999999999996,85.5
5227086,-27.499999999999996,86.5
5227087,-27.499999999999996,87.5
5227088,-27.499999999999996,88.5
5227089,-27.499999999999996,89.5
5227090,-27.499999999999996,90.5
5227091,-27.499999999999996,91.5
5227092,-27.499999999999996,92.5
5227093,-27.499999999999996,93.5
5227094,-27.499999999999996,94.5
5227095,-27.499999999999996,95.5
5227096,-27.499999999999996,96.5
5227097,-27.499999999999996,97.5
5227098,-27.499999999999996,98.5
5227099,-27.499999999999996,99.5
5227100,-27.499999999999996,100.5
5227101,-27.499999999999996,101.5
5227102,-27.499999999999996,102.5
5227103,-27.499999999999996,103.5
5227104,-27.499999999999996,104.5
5227105,-27.499999999999996,105.5
5227106,-27.499999999999996,106.5
5227107,-27.499999999999996,107.5
5227108,-27.499999999999996,108.5
5227109,-27.499999999999996,109.5
5227110,-27.499999999999996,110.5
5227111,-27.499999999999996,111.5
5227112,-27.499999999999996,112.5
5227113,-27.5117505465857,113.4870461495999
5227114,-27.7062360707697,114.05461653230003
5228031,-28.960888445180498,31.899139957818605
5228032,-28.58437402604816,32.6392672816333
5228033,-28.499999999999996,33.5
5228034,-28.499999999999996,34.5
5228035,-28.499999999999996,35.5
5228036,-28.499999999999996,36.5
5228037,-28.499999999999996,37.5
5228038,-28.499999999999996,38.5
5228039,-28.499999999999996,39.5
5228040,-28.499999999999996,40.5
5228041,-28.499999999999996,41.5
5228042,-28.499999999999996,42.5
5228043,-28.499999999999996,43.5
5228044,-28.499999999999996,44.5
5228045,-28.499999999999996,45.5
5228046,-28.499999999999996,46.5
5228047,-28.499999999999996,47.5
5228048,-28.499999999999996,48.5
5228049,-28.499999999999996,49.5
5228050,-28.499999999999996,50.5
5228051,-28.499999999999996,51.5
5228052,-28.499999999999996,52.5
5228053,-28.499999999999996,53.5
5228054,-28.499999999999996,54.5
5228055,-28.499999999999996,55.5
5228056,-28.499999999999996,56.5
5228057,-28.499999999999996,57.5
5228058,-28.499999999999996,58.5
5228059,-28.499999999999996,59.5
5228060,-28.499999999999996,60.5
5228061,-28.499999999999996,61.5
5228062,-28.499999999999996,62.5
5228063,-28.499999999999996,63.5
5228064,-28.499999999999996,64.5
5228065,-28.499999999999996,65.5
5228066,-28.499999999999996,66.5
5228067,-28.499999999999996,67.5
5228068,-28.499999999999996,68.5
5228069,-28.499999999999996,69.5
5228070,-28.499999999999996,70.5
5228071,-28.499999999999996,71.5
5228072,-28.499999999999996,72.5
5228073,-28.499999999999996,73.5
5228074,-28.499999999999996,74.5
5228075,-28.499999999999996,75.5
5228076,-28.499999999999996,76.5
5228077,-28.499999999999996,77.5
5228078,-28.499999999999996,78.5
5228079,-28.499999999999996,79.5
5228080,-28.499999999999996,80.5
5228081,-28.499999999999996,81.5
5228082,-28.499999999999996,82.5
5228083,-28.499999999999996,83.5
5228084,-28.499999999999996,84.5
5228085,-28.499999999999996,85.5
5228086,-28.499999999999996,86.5
5228087,-28.499999999999996,87.5
5228088,-28.499999999999996,88.5
5228089,-28.499999999999996,89.5
5228090,-28.499999999999996,90.5
5228091,-28.499999999999996,91.5
5228092,-28.499999999999996,92.5
5228093,-28.499999999999996,93.5
5228094,-28.499999999999996,94.5
5228095,-28.499999999999996,95.5
5228096,-28.499999999999996,96.5
5228097,-28.499999999999996,97.5
5228098,-28.499999999999996,98.5
5228099,-28.499999999999996,99.5
5228100,-28.499999999999996,100.5
5228101,-28.499999999999996,101.5
5228102,-28.499999999999996,102.5
5228103,-28.499999999999996,103.5
5228104,-28.499999999999996,104.5
5228105,-28.499999999999996,105.5
5228106,-28.499999999999996,106.5
5228107,-28.499999999999996,107.5
5228108,-28.499999999999996,108.5
5228109,-28.499999999999996,109.5
5228110,-28.499999999999996,110.5
5228111,-28.499999999999996,111.5
5228112,-28.499999999999996,112.5
5228113,-28.499835181088653,113.4995217638903
5228114,-28.610016915237253,114.26188013160633
5229030,-29.985774339412306,30.982570548580807
5229031,-29.589169055685712,31.608825159297705
5229032,-29.499999999999996,32.5
5229033,-29.499999999999996,33.5
5229034,-29.499999999999996,34.5
5229035,-29.499999999999996,35.5
5229036,-29.499999999999996,36.5
5229037,-29.499999999999996,37.5
5229038,-29.499999999999996,38.5
5229039,-29.499999999999996,39.5
5229040,-29.499999999999996,40.5
5229041,-29.499999999999996,41.5
5229042,-29.499999999999996,42.5
5229043,-29.499999999999996,43.5
5229044,-29.499999999999996,44.5
5229045,-29.499999999999996,45.5
5229046,-29.499999999999996,46.5
5229047,-29.499999999999996,47.5
5229048,-29.499999999999996,48.5
5229049,-29.499999999999996,49.5
5229050,-29.499999999999996,50.5
5229051,-29.499999999999996,51.5
5229052,-29.499999999999996,52.5
5229053,-29.499999999999996,53.5
5229054,-29.499999999999996,54.5
5229055,-29.499999999999996,55.5
5229056,-29.499999999999996,56.5
5229057,-29.499999999999996,57.5
5229058,-29.499999999999996,58.5
5229059,-29.499999999999996,59.5
5229060,-29.499999999999996,60.5
5229061,-29.499999999999996,61.5
5229062,-29.499999999999996,62.5
5229063,-29.499999999999996,63.5
5229064,-29.499999999999996,64.5
5229065,-29.499999999999996,65.5
5229066,-29.499999999999996,66.5
5229067,-29.499999999999996,67.5
5229068,-29.499999999999996,68.5
5229069,-29.499999999999996,69.5
5229070,-29.499999999999996,70.5
5229071,-29.499999999999996,71.5
5229072,-29.499999999999996,72.5
5229073,-29.499999999999996,73.5
5229074,-29.499999999999996,74.5
5229075,-29.499999999999996,75.5
5229076,-29.499999999999996,76.5
5229077,-29.499999999999996,77.5
5229078,-29.499999999999996,78.5
5229079,-29.499999999999996,79.5
5229080,-29.499999999999996,80.5
5229081,-29.499999999999996,81.5
5229082,-29.499999999999996,82.5
5229083,-29.499999999999996,83.5
5229084,-29.499999999999996,84.5
5229085,-29.499999999999996,85.5
5229086,-29.499999999999996,86.5
5229087,-29.499999999999996,87.5
5229088,-29.499999999999996,88.5
5229089,-29.499999999999996,89.5
5229090,-29.499999999999996,90.5
5229091,-29.499999999999996,91.5
5229092,-29.499999999999996,92.5
5229093,-29.499999999999996,93.5
5229094,-29.499999999999996,94.5
5229095,-29.499999999999996,95.5
5229096,-29.499999999999996,96.5
5229097,-29.499999999999996,97.5
5229098,-29.499999999999996,98.5
5229099,-29.499999999999996,99.5
5229100,-29.499999999999996,100.5
5229101,-29.499999999999996,101.5
5229102,-29.499999999999996,102.5
5229103,-29.499999999999996,103.5
5229104,-29.499999999999996,104.5
5229105,-29.499999999999996,105.5
5229106,-29.499999999999996,106.5
5229107,-29.499999999999996,107.5
5229108,-29.499999999999996,108.5
5229109,-29.499999999999996,109.5
5229110,-29.499999999999996,110.5
5229111,-29.499999999999996,111.5
5229112,-29.499999999999996,112.5
5229113,-29.499999999999996,113.5
5229114,-29.511621862906658,114.46031479041073
5230030,-30.642850619953787,30.763141375422716
5230031,-30.499999999999996,31.5
5230032,-30.499999999999996,32.5
5230033,-30.499999999999996,33.5
5230034,-30.499999999999996,34.5
5230035,-30.499999999999996,35.5
5230036,-30.499999999999996,36.5
5230037,-30.499999999999996,37.5
5230038,-30.499999999999996,38.5
5230039,-30.499999999999996,39.5
5230040,-30.499999999999996,40.5
5230041,-30.499999999999996,41.5
5230042,-30.499999999999996,42.5
5230043,-30.499999999999996,43.5
5230044,-30.499999999999996,44.5
5230045,-30.499999999999996,45.5
5230046,-30.499999999999996,46.5
5230047,-30.499999999999996,47.5
5230048,-30.499999999999996,48.5
5230049,-30.499999999999996,49.5
5230050,-30.499999999999996,50.5
5230051,-30.499999999999996,51.5
5230052,-30.499999999999996,52.5
5230053,-30.499999999999996,53.5
5230054,-30.499999999999996,54.5
5230055,-30.499999999999996,55.5
5230056,-30.499999999999996,56.5
5230057,-30.499999999999996,57.5
5230058,-30.499999999999996,58.5
5230059,-30.499999999999996,59.5
5230060,-30.499999999999996,60.5
5230061,-30.499999999999996,61.5
5230062,-30.499999999999996,62.5
5230063,-30.499999999999996,63.5
5230064,-30.499999999999996,64.5
5230065,-30.499999999999996,65.5
5230066,-30.499999999999996,66.5
5230067,-30.499999999999996,67.5
5230068,-30.499999999999996,68.5
5230069,-30.499999999999996,69.5
5230070,-30.499999999999996,70.5
5230071,-30.499999999999996,71.5
5230072,-30.499999999999996,72.5
5230073,-30.499999999999996,73.5
5230074,-30.499999999999996,74.5
5230075,-30.499999999999996,75.5
5230076,-30.499999999999996,76.5
5230077,-30.499999999999996,77.5
5230078,-30.499999999999996,78.5
5230079,-30.499999999999996,79.5
5230080,-30.499999999999996,80.5
5230081,-30.499999999999996,81.5
5230082,-30.499999999999996,82.5
5230083,-30.499999999999996,83.5
5230084,-30.499999999999996,84.5
5230085,-30.499999999999996,85.5
5230086,-30.499999999999996,86.5
5230087,-30.499999999999996,87.5
5230088,-30.499999999999996,88.5
5230089,-30.499999999999996,89.5
5230090,-30.499999999999996,90.5
5230091,-30.499999999999996,91.5
5230092,-30.499999999999996,92.5
5230093,-30.499999999999996,93.5
5230094,-30.499999999999996,94.5
5230095,-30.499999999999996,95.5
5230096,-30.499999999999996,96.5
5230097,-30.499999999999996,97.5
5230098,-30.499999999999996,98.5
5230099,-30.499999999999996,99.5
5230100,-30.499999999999996,100.5
5230101,-30.499999999999996,101.5
5230102,-30.499999999999996,102.5
5230103,-30.499999999999996,103.5
5230104,-30.499999999999996,104.5
5230105,-30.499999999999996,105.5
5230106,-30.499999999999996,106.5
5230107,-30.499999999999996,107.5
5230108,-30.499999999999996,108.5
5230109,-30.499999999999996,109.5
5230110,-30.499999999999996,110.5
5230111,-30.499999999999996,111.5
5230112,-30.499999999999996,112.5
5230113,-30.499999999999996,113.5
5230114,-30.50323803407762,114.49637306308676
5230115,-30.774831559899877,115.09353011000118
5231029,-31.762178950214878,29.699155726637535
5231030,-31.517437794331556,30.51800571861706
5231031,-31.499999999999996,31.5
5231032,-31.499999999999996,32.5
5231033,-31.499999999999996,33.5
5231034,-31.499999999999996,34.5
5231035,-31.499999999999996,35.5
5231036,-31.499999999999996,36.5
5231037,-31.499999999999996,37.5
5231038,-31.499999999999996,38.5
5231039,-31.499999999999996,39.5
5231040,-31.499999999999996,40.5
5231041,-31.499999999999996,41.5
5231042,-31.499999999999996,42.5
5231043,-31.499999999999996,43.5
5231044,-31.499999999999996,44.5
5231045,-31.499999999999996,45.5
5231046,-31.499999999999996,46.5
5231047,-31.499999999999996,47.5
5231048,-31.499999999999996,48.5
5231049,-31.499999999999996,49.5
5231050,-31.499999999999996,50.5
5231051,-31.499999999999996,51.5
5231052,-31.499999999999996,52.5
5231053,-31.499999999999996,53.5
5231054,-31.499999999999996,54.5
5231055,-31.499999999999996,55.5
5231056,-31.499999999999996,56.5
5231057,-31.499999999999996,57.5
5231058,-31.499999999999996,58.5
5231059,-31.499999999999996,59.5
5231060,-31.499999999999996,60.5
5231061,-31.499999999999996,61.5
5231062,-31.499999999999996,62.5
5231063,-31.499999999999996,63.5
5231064,-31.499999999999996,64.5
